,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_delta2_0,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20,mfcc_delta2_21,mfcc_delta2_22
753,-542.3742,134.50627,-5.8664374,12.99097,-1.8132321,-1.1175884,-3.345738,-4.6551504,-2.3242028,-8.37736,-3.3111637,-2.567095,-8.652713,-3.7428417,2.3622506,1.6114129,-3.3943388,-4.6710386,1.304777,-0.56445384,-4.5140853,-6.0619435,-5.778736,-0.015471293,-0.01094611,-0.0003906057,0.0005379844,-0.0001650715,-0.0014510897,-0.0001286292,0.000409181,0.0018702493,0.0020730798,0.0017625913,0.0009566405,-0.00087734143,-0.0007928087,-0.0007639605,0.0004537324,0.0019598736,0.0018320554,0.0009413347,0.00040599992,0.00014538516,0.0002963848,0.0018216136
754,-509.5722,143.42755,-11.525147,11.600606,-0.7099892,3.2887764,-8.1671505,-5.4862776,-2.7114825,-9.085603,-9.091896,-2.6097457,-4.888223,-5.768361,2.501574,-0.25062072,-5.176373,-4.034643,-0.50188977,-3.3880782,-6.141417,-4.3992033,-3.9036555,-0.020520465,-0.011845809,0.006665599,0.00057163206,-0.007137354,0.001984866,0.009472672,-0.0012809827,-0.006303057,0.0012363712,0.004948502,0.002682976,-0.00064382586,0.0006137698,-0.0007531346,-0.004412744,0.0010075055,0.006671842,0.004592067,0.0014496918,0.0017620847,0.00079573935,-0.0027164666
755,-552.5878,139.63228,-6.5112443,9.580939,-4.166417,1.6392766,-5.912857,-2.2136621,-4.6897626,-10.907472,-9.877661,-3.709268,-6.3924575,-2.284424,3.6911469,0.60864097,-5.267688,-2.689572,-0.2990981,-1.7028443,-5.210379,-2.9904633,-0.79603577,-0.011664503,-0.0038036301,-0.0065627615,0.0006614551,0.0053217723,0.0019645358,-4.894371e-05,-0.000555432,-0.0046592844,-0.001052704,0.0033135018,0.0019643472,0.00081948884,-0.0048857424,-0.0058671325,-0.0059101847,-0.00020382485,0.0015248333,-0.0023240566,-0.0017451015,0.0025899594,0.002772106,0.00021614981
756,-531.4482,130.30997,8.287032,10.361408,3.4833329,0.38774487,-4.407191,-3.74272,-3.0922732,-7.5731378,-6.3998156,-2.5850852,-4.7559166,-5.4229317,3.6874874,0.30430695,-7.2206125,-3.6056445,-0.2332596,-2.5758476,-4.846748,-4.630336,-2.7724812,-0.011250254,-0.0072976276,0.0027149492,0.0015575729,0.0027711776,0.0024243884,0.00086036377,0.0017498242,-1.9590312e-05,0.0016100279,0.0004608553,0.00092566607,0.0005638781,-0.002677528,1.853832e-05,-0.0011626388,-0.002467592,0.00186578,0.0034472642,0.00059408933,-0.0024883093,-0.0010634785,0.0008013761
757,-526.04114,127.62239,3.6863089,8.4447365,3.3877459,2.8103826,-6.183417,-5.196582,-3.776316,-10.625977,-8.336823,-3.5706067,-5.0512314,-5.8605795,3.386274,1.0327284,-7.8162847,-4.3257394,0.8870091,-1.9478014,-6.322816,-4.898532,-1.3225466,-0.014717772,-0.00019324425,0.007093279,-0.0012236381,0.0003653752,-0.003288213,-0.0009328919,3.379788e-05,-0.0014679246,-0.0016205444,-0.00035009175,0.0007147114,0.000103135404,0.000115739014,-0.00015837581,0.0009978737,0.00026935944,-0.00058547547,0.00043319174,0.00033828345,0.0021219857,0.00075398484,-0.0013787409
758,-486.8863,152.4302,-18.16176,4.992528,2.080939,1.9110136,-12.839016,-5.9792123,-3.0315223,-15.3682375,-9.243045,-0.3752156,-6.5580077,-8.514075,6.7710752,1.2304559,-7.8743935,-2.3929675,0.5426085,-4.289918,-7.879696,-3.6617918,-1.2605681,-0.026663756,-0.016853414,0.0054309275,-0.0022985893,-0.008114535,-0.0013958582,0.0014359361,-0.0004491345,-0.00019693674,0.0015643096,-0.0027908834,-0.0034255346,0.0029379348,0.0010813249,-0.002038258,0.0007915008,-0.00024679865,-0.0027883232,-0.0003970411,0.0023844126,0.003045649,0.0012622954,-0.000290403
759,-515.62366,129.67746,-3.4345984,6.1087112,5.7961245,-4.769963,-5.8012033,-1.7412578,-3.0612607,-10.699368,-7.7235146,-3.319185,-7.259786,-4.181302,3.8278234,2.0153003,-5.0252748,-5.276911,-0.32515186,-3.4799657,-8.598394,-4.18573,-0.20705773,-0.009987876,-0.0140721295,-0.0062082275,0.0010925074,-0.0013737312,0.0011138641,0.0029478862,-9.865794e-05,0.0028410335,0.0023616198,-0.0030379063,-0.002522021,0.0010313081,0.004057587,0.0012879432,-0.0045019537,-0.0008548249,0.0022913099,-0.0024660493,-0.00087195105,0.0043652696,0.0025810741,1.0897961e-06
760,-512.7788,154.17201,-10.4183855,6.9230394,-4.9399195,-0.273901,-8.904495,-5.0812426,-7.788849,-5.8873568,-6.313138,-1.2435013,-3.933437,-6.791714,0.6751755,2.8731737,-2.5910275,-2.6744168,0.45819762,-0.89722115,-3.5611107,-4.5224094,-4.825764,-0.016701335,-0.00771239,-0.0008129749,-0.0050390786,-0.0072531756,-0.0037028135,0.0048079384,0.007381377,0.0075037344,0.0037590673,0.001275757,-0.0023048655,-0.004214946,-0.0024886697,0.0015826819,0.0030612815,-0.0013436446,-0.0030643428,-0.0026973712,0.00077979476,0.0003586173,-0.00573412,-0.0035072544
761,-496.4947,140.21925,-11.007842,15.555772,-2.5241268,-2.2557285,-5.8707695,-4.723013,-4.100274,-13.263648,-10.590887,-1.2252158,-6.0667014,-7.2767444,4.026977,-1.025155,-7.571907,-3.5699098,0.23633298,-1.50951,-6.633768,-5.6343246,-0.10106419,-0.024409385,-0.021857463,-0.0072053983,-0.0013719965,0.004486927,0.0036859012,0.0026988839,0.0026295024,-0.0023894445,-0.0040743235,-0.0015514013,0.0005045725,0.0022702494,0.0011657516,-0.0019434432,-0.0013279107,0.00078976224,0.0012216863,0.0025855359,0.003733732,0.004184031,0.0032648835,0.0014908524
762,-493.92352,146.8548,-14.667305,3.3891315,7.405226,-5.087041,-12.505168,-5.918808,-1.5766574,-16.502922,-8.220495,-0.5008285,-9.5230465,-4.2565885,5.244977,1.9921426,-6.207636,-4.6456656,0.13713217,-5.7638564,-7.937413,-3.2537684,-2.7956293,-0.004773874,-0.010900208,0.0005632657,0.005779353,-0.004338397,0.004072482,0.006419389,-0.0042757737,-0.009369988,0.0016634589,0.010274118,0.002184333,-0.0019956697,-0.0011509116,0.0005786225,0.0023484798,0.0015852895,0.00020489446,-0.0033389563,-0.008119691,-0.005655091,0.00027658726,0.002101296
763,-527.21295,139.74222,-11.509523,17.377712,-1.1553848,1.5245162,-10.364156,0.5838562,-1.9129523,-9.174048,-9.231274,-2.0836067,-6.9582486,-5.2446747,4.1139393,3.2219927,-4.223527,-2.598796,-1.5643694,-2.3006494,-6.141926,-3.7981346,-0.31678665,-0.009079228,0.0004153939,-0.0007942773,-0.0015797074,-0.0003190226,-0.003688691,0.00039846398,-0.0014585427,-0.0016837573,-0.0041545853,-0.0061926055,-0.005054548,-0.0008278387,0.002718153,6.8794296e-05,-0.0011903713,0.0011404349,0.00096986827,0.00030489673,-0.00013078828,0.0029347455,0.0046125753,0.004363778
764,-517.0661,123.73303,3.7362738,6.0898547,3.6204169,-10.718979,-10.375963,-4.1520386,-3.524947,-10.759438,-9.397749,-6.1651535,-6.0571637,-1.4309323,1.7899445,0.8215565,-3.2677367,-4.1076703,0.98537886,-2.1353602,-8.388443,-3.8370616,-0.13622478,-0.095177226,-0.06469314,0.023873331,0.023972286,-0.0005862645,-0.0028397047,0.009314744,0.01151453,0.004628744,0.010273639,0.006186373,-0.003727034,-0.002902668,-0.0022712643,0.006727773,0.0034001912,-0.008204179,-0.00039739977,0.00024951174,-0.001733544,0.0048186136,0.0090295365,0.010724263
765,-524.76544,133.32864,-6.006383,9.0406065,12.786379,2.995608,-5.78335,-6.745847,-6.36535,-9.765677,-6.1076374,-4.63396,-8.109058,-3.3196945,3.8883512,0.3947384,-4.569843,-3.276853,0.81301796,-4.610328,-8.66,-3.3739862,-1.7489436,0.020360105,0.0055587385,-0.0069329813,0.0010715293,-0.00059021666,-0.014086371,-0.006263404,-0.005590231,-0.006559943,-0.0032796767,-0.004138537,-0.002609059,0.0002203668,-0.0068887384,-0.0034685913,0.000457358,-0.0011007353,0.0030930005,0.006017116,0.0005979845,0.0012902877,0.0014118515,-0.0033583916
766,-514.2503,154.82542,-15.7116,9.981941,2.773878,2.651433,-14.669629,-4.292499,-3.9514742,-11.112782,-8.51067,-1.8960317,-8.477177,-6.605256,5.4364505,1.7848659,-6.0759797,-6.0191336,-2.3054876,-3.9489784,-9.387397,-3.9076738,-0.6517878,-0.0116188405,-0.010151147,-0.005534825,-0.0036291706,0.0018478984,0.0029142457,0.0032508322,0.0075321007,0.0036114496,0.001053825,0.0006705202,0.0019172265,0.0024758433,0.0033549243,0.0019793077,0.0002700416,0.001222288,-0.00035869348,0.0012552924,0.001199522,0.0012890963,0.00050423475,0.0011325506
767,-510.52673,122.55298,5.1457033,2.9467611,7.788487,0.044224855,-4.436601,-1.2719043,-1.6709049,-8.251879,-6.7049904,-2.2484248,-5.693041,-5.168894,2.1211162,-0.7083209,-6.208956,-4.3633647,-0.85366005,-3.235884,-7.7239575,-4.5250063,-0.8524822,-0.017529473,-0.017230613,0.015805148,0.007624577,0.0038611721,0.008492428,0.006035592,0.0062585473,-0.0009341974,-0.0039169183,-0.0026384739,0.001842321,0.009293775,0.002383431,-0.003429462,-0.0033739982,-0.0067200125,0.0025522276,0.0052743233,0.0027824515,0.0066255303,0.005372857,0.0034740446
768,-499.21982,137.13809,-6.246738,-4.9072185,7.7602615,0.14089051,-8.1615305,-4.14794,-3.0458283,-15.316711,-11.78153,-0.3318362,-5.7292633,-6.811706,3.694503,-0.87219596,-9.757554,-5.0155315,0.4985544,-3.7296379,-8.417622,-4.8061595,-0.41919717,-0.013826802,-0.0030158581,0.0058444617,-0.0046820072,-0.0021654703,0.00401233,0.0047738287,-0.00027108498,-0.0034301863,0.0013576549,0.0014157137,-0.00021157092,0.0013489552,6.141412e-05,0.0003359301,0.0021992952,0.001454915,0.0024923617,0.0026861427,-0.00015774733,0.0005536139,0.0015341119,-3.719279e-05
769,-524.3117,150.18976,-13.267108,3.4351933,-0.26620427,0.9969847,-6.186745,-3.0650163,-4.652435,-13.295777,-8.363428,-0.6925032,-3.5901184,-5.4533052,2.5581632,0.36981592,-5.6879463,-5.6218095,-1.4695954,-1.8833888,-6.0245366,-5.874514,-1.3283857,-0.002467378,-0.006127194,-0.012895848,-0.009828202,-0.0021933657,-0.0023563725,-0.0012091934,0.0008265978,0.0007698132,0.0022199452,0.0034676308,0.0072787846,0.0052475,-0.0017222635,0.0026031053,0.0029568032,-0.0002843378,0.002646849,0.0042328597,0.0068961284,0.0036889482,0.0014627957,0.0040070615
770,-505.8449,156.85489,-14.856846,3.509176,4.359862,3.0421777,-10.036423,-6.664484,-3.7018464,-15.428331,-10.416644,-1.7631152,-7.264349,-9.149311,2.7695084,1.1378766,-7.9962497,-7.220747,0.27769142,-1.4072131,-6.4827385,-4.009661,0.2902679,-0.080465615,-0.029076599,0.036590148,0.010616492,-0.005660455,-0.0066029243,0.009712339,0.010886762,0.0017502285,-0.00407664,0.008015126,0.013704321,-0.00063400686,-0.002036282,0.002647059,0.006293457,0.0014790222,-0.001599743,0.0014533252,0.0037173277,0.0017873587,0.0042701485,0.0011153719
771,-522.6418,147.90819,-8.41645,4.7645125,-0.59220207,-0.5835331,-8.491158,-6.0414705,-5.4379277,-6.1996603,-5.031611,-2.1408675,-3.8934216,-7.2071776,0.6289784,1.8224992,-3.117286,-3.4932468,0.8686082,-1.3710613,-3.5733469,-4.299494,-4.399276,-0.006492238,0.0030621823,0.0018090694,-0.006371266,0.003824221,0.0027544124,-0.0022275785,0.005232105,0.007825275,0.0011107299,0.0008171556,0.0025728347,-0.000691469,-0.001963282,-0.00042473656,-0.0029441959,-0.00130364,0.0029639665,-0.00031901876,-0.0018319206,0.0024228324,0.00096605625,-0.0015578339
772,-521.30023,128.64403,-11.437948,4.4540024,-1.198828,-5.1128874,-5.422772,-3.3840976,-3.6623049,-9.640696,-7.141606,-1.255242,-3.7659624,-2.717446,1.8093837,-1.9129609,-3.281938,-2.208224,-1.8263162,-3.3277311,-6.9338207,-5.022274,0.08983196,-0.013517051,-0.0011950467,0.0089718215,0.0006964927,-0.00057957094,1.8798823e-05,0.002775415,2.6828613e-06,-0.00039711868,0.002537494,-0.0013229883,-0.00017902661,0.0019803843,0.00064695487,0.0011699365,0.00040479313,0.00089379365,-0.00072937284,-0.0021444599,-0.00020890475,0.00022731036,-0.0009228287,-0.00091093115
773,-491.48447,155.80296,-23.03603,11.907223,4.1027975,1.3226975,-12.128206,-3.9423032,-7.4034443,-12.930586,-10.422889,-3.6131935,-5.7572217,-6.844481,2.4273806,-1.9848739,-7.6320505,-7.803742,-0.33165997,-3.6571612,-11.373889,-3.8223438,-0.9607347,-0.01404128,-0.009936858,0.003747009,0.003808431,0.0014529786,0.0013532432,0.00045744976,0.00021838502,0.0003707491,0.004237603,0.0033876437,0.0016371559,0.0031130048,0.00041409323,-0.003615042,-0.0029881154,-3.5025183e-05,-0.002093787,-0.0068020103,-0.0038973659,0.0024284474,0.0029218125,-0.00095709384
774,-481.62173,114.11854,4.5954676,-0.59084344,6.197178,3.641237,-2.939959,-4.497956,-1.4377128,-6.560342,-6.725262,-1.9405164,-5.2974005,-6.459517,0.55608165,1.0249937,-4.4751644,-4.608808,-1.069114,-2.1468525,-5.7029805,-4.8774533,-2.7600772,-0.0012213923,-0.002958965,-0.0034178265,-0.0035370046,-0.0035996055,-0.0019788102,-0.00068604545,0.00056199596,0.0015404496,0.0038464642,0.0034467536,-0.001201122,0.00022973506,0.0053413357,0.0045024,0.0014802582,0.0033953933,0.0028236145,-0.003344087,-0.00289072,0.0010618449,0.0024631415,0.0017396287
775,-499.99973,159.15225,-21.218676,8.641459,-0.12303959,-0.55201966,-14.045417,-2.692233,-2.4929397,-12.881843,-6.2219033,3.1169498,-5.9765325,-7.4906535,3.3069658,3.570427,-5.01216,-6.680632,-1.0792392,-3.5142908,-8.637672,-5.462268,-1.5814649,-0.041475397,0.00059751014,0.016356437,-0.012823489,-0.003914057,-0.005379424,0.008403748,0.011955296,-0.002159728,-0.0006080499,-0.0020161665,-0.008230959,0.0023449045,0.0022002794,-0.0011355019,-0.0031049273,0.0005016909,0.002354622,-0.00083904294,0.0045893495,0.0026597937,0.0008409708,-0.00031124832
776,-518.22394,147.63681,-16.040573,7.840377,-2.5483727,-2.2155852,-8.034716,-1.6425736,-1.479117,-8.687459,-6.8037057,-1.7215562,-4.823618,-6.4985924,1.2545481,1.6981537,-2.6900077,-4.399768,-1.8363613,-1.5560095,-5.3735347,-5.6214995,-1.67052,-0.012316105,-0.0046017775,0.001019373,-0.003716962,-0.00037391338,0.0027911346,0.0045062997,0.000851842,-0.0010083085,-0.00035222995,0.000605087,0.0017245152,0.0009669187,0.0013655485,0.00023190097,-0.0015273334,0.0003636026,0.0021473453,0.0016331308,-0.00080854783,-0.0012427312,0.00071052054,0.0010338601
777,-523.9712,134.09163,-5.2524395,8.9860115,1.4495066,-3.4253173,-4.5812163,-0.8788683,0.14945066,-7.1400743,-5.5436616,-0.5132676,-2.9525247,-3.5570562,1.341582,-0.6194185,-3.7494524,-2.1702006,0.7513297,-0.8046637,-3.5799236,-3.2588973,-2.9804666,-0.0141467005,0.0035736233,0.008161355,-0.008660218,0.00213507,0.002119706,-0.0040290947,0.0007729078,-6.452016e-05,-0.002700292,0.0007990267,0.0010004678,-0.00072763895,0.0012901989,0.0006170344,-0.00040432738,-0.0013590336,-0.0019763452,-0.0008628861,-0.001876906,-0.0022308289,0.0008415046,0.0034908636
778,-513.3632,124.539055,-1.2596501,5.531131,-1.6307768,-2.6567726,-4.4719114,0.4987249,-2.2485213,-8.798496,-5.115015,-0.9410999,-2.364398,-3.107304,1.1491003,-0.21675579,-4.2076344,-4.962503,-1.5024525,-1.1536025,-4.1169324,-3.6920278,-3.6928031,-0.006515234,-0.007596677,-0.006411322,-0.0026538318,0.0048714885,0.0061532278,0.0028613906,0.0019209548,0.0027530652,0.0012697789,0.00021945844,0.0036470073,0.0016531978,-0.0017756034,2.9382622e-05,-0.0037435961,-0.0036560234,7.42916e-05,-0.0043786867,-0.0023653295,0.00019406193,-0.0055882707,-0.0042823437
779,-542.14044,136.34744,-8.797148,8.465689,-2.6882522,-1.0968051,-6.917079,-4.903238,-2.5326023,-8.655256,-5.571026,-0.31230977,-0.7557425,-1.9565336,2.1463401,-0.059512526,-3.592449,-3.546136,-1.2447906,-1.6329384,-3.6535947,-2.4162328,-1.9280276,-0.013633207,-0.010523596,-0.0007405471,-0.00015610881,-0.001459113,0.0006519906,0.003135755,0.0018604498,0.0004613877,0.0007174763,0.0026940228,0.00024552277,-0.0016148635,0.00092799607,-0.00010581271,-0.00017447384,-0.000729331,-0.00028771712,0.002876026,0.0020694027,0.0004309636,-0.00015568257,-0.00020416595
780,-509.5009,122.54612,-24.451418,23.644272,-4.4525657,8.035586,-8.41924,-2.10326,-5.114648,-4.1325994,-3.3226752,-0.30505016,-6.322063,-4.430303,0.96876025,0.104175806,-6.4366364,-0.78538024,1.1729519,-0.80922145,-3.809071,-1.0662348,-4.1796017,-0.03969991,-0.02109138,-0.0072763725,-0.018578393,-0.013561251,0.0077577494,0.009083202,-0.0005204545,-0.0014117768,0.004891708,-0.0012439366,-0.0075911037,0.011450802,0.006766365,-0.006240334,0.011923921,0.013023578,0.004672226,-0.00087532704,-0.0074333805,-0.0048369667,-0.011050675,0.0005247211
781,-556.63983,128.67957,-3.8166845,4.523817,-3.275639,-2.4939315,-4.399002,-3.2716715,-1.5193825,-6.45022,-6.676846,-4.005302,-1.4231094,-0.99941796,1.2166579,1.2641358,-1.3044846,-2.7710235,-1.7080188,-1.863162,-3.0303278,-2.1825254,-2.05935,0.014019959,-0.010258519,-0.0004702803,0.0019166078,0.004833234,0.0026171722,5.828635e-05,-0.004763841,-0.0016679793,0.006738947,0.0029444108,-3.4671237e-05,0.0020759678,0.0028865181,0.0009016644,-0.00036248678,0.00055948814,0.0016312136,5.539104e-05,-0.0001116254,0.0015749123,0.0003615952,0.0015674124
782,-493.09424,147.51361,-10.877928,11.334635,-2.732787,1.9286302,-7.2988977,-7.706844,-6.4396896,-6.63891,-3.8788145,-1.3272079,-5.1728644,-7.979646,1.7566344,2.1319904,-3.7349253,-2.5956957,1.4488318,-1.1376517,-3.9963937,-4.879317,-3.124031,-0.007815951,-0.0053626974,0.0018801357,-0.0021945608,0.00067692,0.004257572,-0.0010878165,0.0009796311,0.002675226,0.00091752555,-0.001140751,-0.0016863926,-0.001135514,9.809178e-05,0.0016269718,0.0027431864,0.0010596007,0.0012614331,-0.00091701985,-0.002133261,0.0031150146,0.00097387435,0.00046994275
783,-571.4649,127.43197,-8.918789,10.885432,-1.9373659,1.5196654,-8.807036,-1.9353466,-3.647944,-3.5429423,-5.1802573,0.16545747,-1.5347817,-1.7142954,-1.2004582,-1.2711753,-5.6432147,-2.113556,2.2109554,2.459352,-3.7275143,-4.8228416,-6.8046756,-0.038518507,0.005113871,-0.0035610865,-0.01361207,0.009597246,0.0028333208,0.00017582701,0.002360455,0.0032224446,-0.0060344315,0.00207671,-0.0013585532,0.00017187987,0.003518111,0.0029773016,0.004875434,0.001445739,-0.0011564995,-0.0017220422,0.0013304498,0.0041220714,0.0010204358,0.0019233061
784,-547.4086,136.88028,-12.668887,7.22435,-4.5118237,2.064293,-10.375176,-9.208471,-7.7580585,-5.2282968,-4.547815,0.27961105,-0.7776246,-3.0960588,0.37482777,-1.9405627,-6.403013,-2.611152,3.931969,1.1981341,-4.8389573,-5.9044814,-6.399444,-0.021897323,-0.011445901,0.0053283037,0.0018156549,-0.010344999,-0.005310428,-0.0032656023,-0.0031386658,0.0038699135,-0.004462745,-0.0049942867,-0.00048659986,0.010584472,0.0033459205,-0.010039082,-0.0061924797,0.0019960173,-0.002807973,-0.0039710966,-0.0018633878,0.0032741409,0.0036645937,-0.00080040854
785,-574.42694,132.88432,-1.4687731,10.567418,-4.4533796,-0.37560377,-7.6108646,-3.9541712,-4.9714527,-3.473615,-5.187031,-2.773269,-2.4134297,0.26028392,-0.29364187,0.6622459,-3.9635992,-2.854782,2.4006808,5.731413,-1.6827872,-6.4538956,-6.137686,-0.04598536,-0.0033902663,0.019715615,0.0117129255,0.007841975,-0.0010435563,-0.00021706773,-0.0023560235,0.003246812,0.004020567,0.0032501554,-0.001679467,-0.0036038684,-0.0016701493,1.1669573e-05,-0.0014356513,0.005830209,0.0046617696,0.0024251693,-0.0022886046,0.001199203,0.003014988,-0.00043456684
786,-539.73157,134.97238,-11.968733,15.033685,-4.553375,4.285713,-8.926644,-4.0633574,-6.5371804,-6.2740474,-5.3355594,0.19027756,-2.4452474,-1.46329,0.4165557,0.46451288,-3.8780832,-0.93393075,2.4255772,3.5504355,-4.459683,-4.9826245,-3.6020567,-0.08932874,0.013139651,0.024208887,-0.008410495,0.021733489,-0.004516227,0.005806531,0.0076704915,0.005414976,-0.010730869,-0.0061294097,0.0042763236,0.0049108746,-0.010748623,-0.0104673,0.0020872802,-0.003070399,0.0010458198,-0.00044838164,-0.0028216816,0.004333017,-0.004612589,-0.0014085773
787,-548.19037,129.23697,-8.915235,15.68244,-3.2452013,2.778084,-4.7298484,-3.5929945,-5.721709,-6.8619714,-4.42581,-2.5963695,-4.0047073,-3.9897435,1.2260847,0.77922547,-2.472951,-2.5264776,1.6859934,0.73131496,-3.6370149,-4.138679,-2.4703507,-0.021655705,-0.0065456647,0.0063762986,0.0035573363,0.005715001,0.0013127315,0.003977914,0.0038322185,0.0033148532,0.003687016,-0.0014968349,-0.004286241,0.0017236442,0.00246812,-0.0007085782,-0.0020265372,0.00094561896,0.0012263223,0.00031046214,0.0037836088,0.003126266,0.0016406302,-0.0011290526
788,-576.26044,114.51953,-4.627985,20.297552,-1.3073512,5.8469024,-4.6091185,2.3935227,-1.1923987,-2.0414784,-5.9027286,-2.8307467,-4.372909,-2.3620992,0.058386505,1.1699585,-2.4960093,-2.2978992,-1.9255775,-0.76007676,-4.7354965,-3.2434993,-2.2739334,-0.013582985,-0.0052960743,0.0017585694,-0.0009240374,-0.00025478404,0.0010623882,0.0024835693,-0.00021298106,-0.0002509255,-0.00016393214,0.0011126507,-0.00036548093,-0.0009902315,0.00049547735,0.0004196054,-0.00026104943,-3.5108482e-05,0.00070741744,-0.00051851274,-0.0010732872,-0.0013862724,-0.0011981247,-0.0003742241
789,-544.2908,140.6127,-7.301139,11.937204,-3.6954505,0.7301574,-5.3948154,-2.348105,-1.4703213,-3.4178343,-4.7817364,-2.80727,-5.523044,-4.0740147,2.4689567,2.867505,-2.7849195,-3.7326698,-0.750831,-0.2957865,-3.3041348,-4.9529977,-4.7057815,-0.0008495709,0.003672029,0.0012566742,-0.0016647668,-0.00062387116,0.00042111136,0.0007282195,-0.0035641703,-0.0008114872,0.0009857626,0.0008452386,0.0003236809,-0.00010529387,0.0010252257,-0.00070073,-0.0005429153,-0.0008934446,0.00031176803,0.001760711,8.3362356e-05,-0.0005420267,-0.0015920659,0.000750912
790,-513.3958,148.46404,-9.371998,11.246283,-2.9026241,-3.6490753,-5.636822,-5.958532,-1.2586721,-9.235559,-7.2440877,-3.657338,-7.686024,-6.3597045,2.1863227,0.8664005,-5.818099,-4.032161,1.40051,-1.5154318,-5.459813,-6.2106333,-3.4164011,-0.007681525,-0.004325884,0.00033798703,0.0006324655,0.0027044655,0.0033007627,0.0025801815,0.0020389922,0.0063592377,0.005675109,0.00016118375,-0.0024345843,-0.0022065856,0.0006301275,-0.00054944085,-0.0021956228,-0.00069119514,-0.00080315367,-0.0014165294,-0.0006409325,0.0004796992,0.001300946,0.002172477
791,-506.8378,160.2532,-5.2893615,9.2858515,-6.9860663,-3.2202964,-7.3662033,-8.429783,-4.781331,-10.440578,-7.785313,-2.461899,-4.459879,-4.0643682,3.8614604,1.0111638,-4.8955884,-2.0963662,2.2104828,-1.9622321,-5.085744,-6.602326,-4.505454,-0.044454742,-0.032349676,-0.0006612727,0.0030560468,0.0027422132,-0.0016319617,0.006766019,0.0065172883,-0.001925466,0.0017476418,-0.001566457,-0.0018726845,0.0085761165,0.0059899124,-0.0061165853,-0.0035444184,0.005144518,0.0076911645,-0.00049249857,-0.005022378,-1.2509851e-05,0.00056549883,-0.0026700732
